reference.x,reference.y,reference.yaw,reference.speed,drivable_width
32.3999999999998,88.0820167533182,0,5,2
32.2999999999998,88.1668704506934,0,5,2
32.1999999999998,88.2512744885711,0,5,2
32.0999999999998,88.3352318370453,0,5,2
31.9999999999998,88.4187454245972,0,5,2
31.8999999999998,88.5018181388881,0,5,2
31.7999999999998,88.5844528275316,0,5,2
31.6999999999998,88.6666522988481,0,5,2
31.5999999999998,88.7484193225996,0,5,2
31.4999999999998,88.829756630708,0,5,2
31.3999999999998,88.9106669179547,0,5,2
31.2999999999998,88.9911528426643,0,5,2
31.1999999999998,89.0712170273721,0,5,2
31.0999999999998,89.1508620594747,0,5,2
30.9999999999998,89.2300904918662,0,5,2
30.8999999999998,89.3089048435595,0,5,2
30.7999999999998,89.3873076002919,0,5,2
30.6999999999998,89.4653012151182,0,5,2
30.5999999999998,89.5428881089888,0,5,2
30.4999999999998,89.6200706713152,0,5,2
30.3999999999998,89.6968512605221,0,5,2
30.2999999999998,89.7732322045872,0,5,2
30.1999999999998,89.849215801569,0,5,2
30.0999999999998,89.9248043201218,0,5,2
29.9999999999998,90.0000000000002,0,5,2
29.8999999999998,90.0748050525516,0,5,2
29.7999999999998,90.149221661198,0,5,2
29.6999999999998,90.2232519819073,0,5,2
29.5999999999998,90.2968981436538,0,5,2
29.4999999999998,90.3701622488691,0,5,2
29.3999999999998,90.4430463738825,0,5,2
29.2999999999998,90.5155525693531,0,5,2
29.1999999999998,90.5876828606908,0,5,2
29.0999999999998,90.6594392484699,0,5,2
28.9999999999998,90.7308237088328,0,5,2
28.8999999999998,90.8018381938855,0,5,2
28.7999999999998,90.8724846320849,0,5,2
28.6999999999998,90.9427649286173,0,5,2
28.5999999999998,91.0126809657698,0,5,2
28.4999999999998,91.0822346032931,0,5,2
28.3999999999998,91.1514276787575,0,5,2
28.2999999999998,91.2202620079011,0,5,2
28.1999999999998,91.2887393849705,0,5,2
28.0999999999998,91.3568615830555,0,5,2
27.9999999999998,91.4246303544161,0,5,2
27.8999999999998,91.4920474308031,0,5,2
27.7999999999998,91.5591145237722,0,5,2
27.6999999999998,91.625833324992,0,5,2
27.5999999999998,91.6922055065454,0,5,2
27.4999999999998,91.7582327212253,0,5,2
27.3999999999998,91.8239166028244,0,5,2
